Date,Personal consumption expenditures (PCE),Goods,:Durable goods,:Nondurable goods,Services,:PCE excluding food and energy,:Food\1\,:Energy goods and services\2\,:Market-based PCE\3\,:Market-based PCE excluding food and energy\3\
2004-10-31,8417861.0,2959309.0,1092324.0,1866985.0,5458552.0,7352533.0,643069.0,422259.0,7418660.0,6353693.0
2004-11-30,8458388.0,2970805.0,1092217.0,1878589.0,5487582.0,7374960.0,646605.0,436822.0,7454859.0,6371798.0
2004-12-31,8516494.0,2998129.0,1118760.0,1879369.0,5518365.0,7435191.0,650258.0,431045.0,7509644.0,6428710.0
2005-01-31,8521157.0,2989710.0,1102384.0,1887327.0,5531447.0,7440448.0,653299.0,427411.0,7508083.0,6427743.0
2005-02-28,8575691.0,3013395.0,1108678.0,1904716.0,5562297.0,7494662.0,655408.0,425621.0,7566428.0,6485769.0
2005-03-31,8622512.0,3016069.0,1120475.0,1895594.0,5606443.0,7521922.0,656803.0,443787.0,7595962.0,6495743.0
2005-04-30,8715868.0,3081882.0,1154863.0,1927018.0,5633986.0,7607492.0,664153.0,444224.0,7679349.0,6571346.0
2005-05-31,8680634.0,3014945.0,1107724.0,1907221.0,5665688.0,7581408.0,661961.0,437264.0,7648689.0,6549840.0
2005-06-30,8775279.0,3075325.0,1159192.0,1916133.0,5699954.0,7671439.0,666686.0,437155.0,7730423.0,6626962.0
2005-07-31,8867903.0,3135096.0,1197828.0,1937267.0,5732807.0,7735635.0,666327.0,465940.0,7820838.0,6688954.0
2005-08-31,8872640.0,3112134.0,1133369.0,1978765.0,5760506.0,7704822.0,670770.0,497048.0,7818965.0,6651535.0
2005-09-30,8923611.0,3129109.0,1105032.0,2024077.0,5794502.0,7701434.0,675462.0,546716.0,7867607.0,6645820.0
2005-10-31,8959555.0,3137216.0,1094138.0,2043079.0,5822339.0,7733546.0,680981.0,545028.0,7890475.0,6664860.0
2005-11-30,8987689.0,3120853.0,1113507.0,2007346.0,5866836.0,7796932.0,682274.0,508482.0,7905684.0,6715328.0
2005-12-31,9026766.0,3137611.0,1129587.0,2008024.0,5889155.0,7837324.0,684469.0,504973.0,7941366.0,6752330.0
2006-01-31,9100107.0,3200268.0,1163410.0,2036858.0,5899838.0,7925032.0,684928.0,490147.0,8004091.0,6829443.0
2006-02-28,9134653.0,3188210.0,1146050.0,2042160.0,5946443.0,7933163.0,691877.0,509613.0,8028274.0,6827223.0
2006-03-31,9168089.0,3187291.0,1150525.0,2036766.0,5980798.0,7972842.0,689719.0,505528.0,8054509.0,6859711.0
2006-04-30,9223277.0,3222554.0,1152431.0,2070123.0,6000724.0,8010048.0,692835.0,520395.0,8107263.0,6894490.0
2006-05-31,9254113.0,3215308.0,1138686.0,2076622.0,6038805.0,8021144.0,697154.0,535815.0,8138077.0,6905572.0
2006-06-30,9283841.0,3229094.0,1149927.0,2079167.0,6054747.0,8059686.0,696835.0,527320.0,8163290.0,6939606.0
2006-07-31,9360404.0,3275776.0,1165641.0,2110135.0,6084627.0,8090210.0,699727.0,570467.0,8240343.0,6970625.0
2006-08-31,9368647.0,3267486.0,1146425.0,2121061.0,6101160.0,8103336.0,703380.0,561930.0,8241509.0,6976678.0
2006-09-30,9393903.0,3259278.0,1161848.0,2097430.0,6134625.0,8162213.0,702119.0,529571.0,8267556.0,7036347.0
2006-10-31,9413279.0,3244487.0,1161992.0,2082495.0,6168792.0,8199122.0,712468.0,501689.0,8277472.0,7063799.0
2006-11-30,9431169.0,3240992.0,1161912.0,2079080.0,6190177.0,8227670.0,712369.0,491130.0,8286252.0,7083234.0
2006-12-31,9516459.0,3298832.0,1174532.0,2124300.0,6217627.0,8296029.0,719713.0,500717.0,8365729.0,7145773.0
2007-01-31,9553069.0,3291034.0,1175278.0,2115756.0,6262035.0,8318355.0,722591.0,512124.0,8398980.0,7164705.0
2007-02-28,9590848.0,3292989.0,1172673.0,2120316.0,6297859.0,8333114.0,725581.0,532153.0,8429875.0,7172559.0
2007-03-31,9631634.0,3322284.0,1172094.0,2150190.0,6309351.0,8375865.0,728443.0,527327.0,8470344.0,7214978.0
2007-04-30,9670579.0,3330621.0,1176095.0,2154527.0,6339958.0,8374637.0,727435.0,568507.0,8505203.0,7209658.0
2007-05-31,9708868.0,3367620.0,1196227.0,2171393.0,6341248.0,8426740.0,731646.0,550482.0,8543914.0,7262176.0
2007-06-30,9723309.0,3354998.0,1182504.0,2172495.0,6368311.0,8434696.0,736220.0,552393.0,8554988.0,7266761.0
2007-07-31,9759596.0,3369935.0,1179351.0,2190583.0,6389662.0,8459753.0,741172.0,558671.0,8580089.0,7280631.0
2007-08-31,9800569.0,3361458.0,1189239.0,2172218.0,6439111.0,8504486.0,738246.0,557837.0,8619992.0,7324296.0
2007-09-30,9837525.0,3392092.0,1201972.0,2190120.0,6445433.0,8527505.0,742196.0,567823.0,8649619.0,7339992.0
2007-10-31,9853911.0,3392367.0,1199406.0,2192961.0,6461544.0,8558029.0,745163.0,550719.0,8666801.0,7371320.0
2007-11-30,9928580.0,3432419.0,1192647.0,2239771.0,6496161.0,8584135.0,752068.0,592377.0,8742125.0,7398092.0
2007-12-31,9947582.0,3431069.0,1178103.0,2252966.0,6516512.0,8592056.0,757222.0,598303.0,8757934.0,7402835.0
2008-01-31,9963173.0,3418973.0,1167064.0,2251909.0,6544200.0,8609449.0,755498.0,598227.0,8770927.0,7417634.0
2008-02-29,9955748.0,3381357.0,1146730.0,2234627.0,6574391.0,8600209.0,755689.0,599850.0,8754064.0,7398955.0
2008-03-31,10004193.0,3418470.0,1143156.0,2275314.0,6585724.0,8610781.0,762401.0,631011.0,8808940.0,7415959.0
2008-04-30,10044642.0,3429737.0,1140319.0,2289418.0,6614905.0,8646565.0,770671.0,627405.0,8840638.0,7442990.0
2008-05-31,10093283.0,3455836.0,1144872.0,2310964.0,6637447.0,8678183.0,774549.0,640551.0,8893500.0,7478826.0
2008-06-30,10149386.0,3490702.0,1134351.0,2356351.0,6658684.0,8688908.0,784423.0,676055.0,8946014.0,7485959.0
2008-07-31,10151095.0,3478006.0,1106573.0,2371433.0,6673089.0,8678177.0,784746.0,688173.0,8950414.0,7477915.0
2008-08-31,10140327.0,3473987.0,1122636.0,2351350.0,6666340.0,8693943.0,784040.0,662344.0,8936385.0,7490418.0
2008-09-30,10083156.0,3398781.0,1076337.0,2322444.0,6684375.0,8648076.0,782433.0,652647.0,8877248.0,7442582.0
2008-10-31,9983296.0,3300193.0,1028015.0,2272178.0,6683104.0,8588682.0,777646.0,616969.0,8785758.0,7391555.0
2008-11-30,9851241.0,3174017.0,1018981.0,2155035.0,6677225.0,8569267.0,774511.0,507463.0,8652364.0,7370798.0
2008-12-31,9744237.0,3088351.0,998357.0,2089995.0,6655885.0,8524974.0,768009.0,451254.0,8568573.0,7349716.0
2009-01-31,9792060.0,3140409.0,1028831.0,2111578.0,6651651.0,8554114.0,770226.0,467720.0,8628574.0,7391018.0
2009-02-28,9775720.0,3151000.0,1010448.0,2140552.0,6624720.0,8536716.0,768751.0,470253.0,8627732.0,7389119.0
2009-03-31,9742890.0,3119463.0,996781.0,2122682.0,6623426.0,8497713.0,767820.0,477356.0,8601015.0,7356231.0
2009-04-30,9741907.0,3115313.0,988831.0,2126483.0,6626593.0,8512034.0,765794.0,464078.0,8606462.0,7376982.0
2009-05-31,9759718.0,3144224.0,1008748.0,2135477.0,6615494.0,8527949.0,768059.0,463710.0,8631043.0,7399668.0
2009-06-30,9807636.0,3185624.0,1016699.0,2168925.0,6622012.0,8537934.0,768388.0,501313.0,8676542.0,7407235.0
2009-07-31,9835159.0,3206832.0,1030476.0,2176356.0,6628328.0,8575362.0,766547.0,493250.0,8703941.0,7444539.0
2009-08-31,9961896.0,3310319.0,1103315.0,2207004.0,6651577.0,8669075.0,767005.0,525816.0,8825682.0,7533257.0
2009-09-30,9875372.0,3217619.0,1003684.0,2213935.0,6657752.0,8580940.0,770322.0,524110.0,8742259.0,7448225.0
2009-10-31,9924564.0,3237751.0,1014713.0,2223038.0,6686814.0,8619004.0,771950.0,533610.0,8780895.0,7475733.0
2009-11-30,9946099.0,3266849.0,1037812.0,2229037.0,6679250.0,8649549.0,772952.0,523599.0,8791651.0,7495498.0
2009-12-31,10000613.0,3285927.0,1039482.0,2246445.0,6714686.0,8668150.0,781685.0,550777.0,8850233.0,7518169.0
2010-01-31,10003390.0,3284995.0,1025644.0,2259351.0,6718395.0,8665790.0,779485.0,558115.0,8848533.0,7511336.0
2010-02-28,10034681.0,3290975.0,1024999.0,2265976.0,6743706.0,8691115.0,790806.0,552760.0,8870162.0,7527002.0
2010-03-31,10095499.0,3338605.0,1069939.0,2268666.0,6756894.0,8773117.0,785792.0,536590.0,8919556.0,7597583.0
2010-04-30,10106906.0,3325198.0,1063522.0,2261676.0,6781708.0,8798182.0,781618.0,527106.0,8922005.0,7613689.0
2010-05-31,10140190.0,3321608.0,1064542.0,2257066.0,6818582.0,8816620.0,783102.0,540467.0,8948488.0,7625326.0
2010-06-30,10165853.0,3330073.0,1066006.0,2264067.0,6835780.0,8845627.0,781232.0,538994.0,8974719.0,7654898.0
2010-07-31,10184305.0,3332362.0,1069815.0,2262547.0,6851944.0,8862912.0,777664.0,543730.0,8990112.0,7669120.0
2010-08-31,10247057.0,3370492.0,1076519.0,2293972.0,6876565.0,8904551.0,790191.0,552315.0,9048265.0,7706155.0
2010-09-30,10268906.0,3384362.0,1078942.0,2305420.0,6884543.0,8924095.0,792002.0,552808.0,9069114.0,7724693.0
2010-10-31,10343716.0,3436407.0,1104937.0,2331471.0,6907309.0,8984064.0,794649.0,565003.0,9137740.0,7778470.0
2010-11-30,10399756.0,3458940.0,1102302.0,2356638.0,6940816.0,9016736.0,803162.0,579858.0,9194616.0,7811970.0
2010-12-31,10436084.0,3479750.0,1101153.0,2378596.0,6956334.0,9019476.0,807098.0,609509.0,9232322.0,7816078.0
2011-01-31,10474689.0,3511374.0,1109185.0,2402189.0,6963315.0,9057962.0,811046.0,605681.0,9264902.0,7848540.0
2011-02-28,10512420.0,3528250.0,1111062.0,2417189.0,6984169.0,9095957.0,817530.0,598932.0,9298603.0,7882507.0
2011-03-31,10583520.0,3562295.0,1125603.0,2436692.0,7021225.0,9140076.0,817510.0,625934.0,9364710.0,7921635.0
2011-04-30,10624644.0,3589652.0,1120805.0,2468846.0,7034992.0,9165772.0,826806.0,632065.0,9405912.0,7947410.0
2011-05-31,10653063.0,3583699.0,1109764.0,2473935.0,7069364.0,9183517.0,826411.0,643135.0,9432172.0,7962997.0
2011-06-30,10676363.0,3590514.0,1106463.0,2484051.0,7085849.0,9214050.0,830208.0,632105.0,9450700.0,7988759.0
2011-07-31,10727095.0,3606666.0,1122517.0,2484149.0,7120429.0,9245763.0,831912.0,649420.0,9492104.0,8011146.0
2011-08-31,10745639.0,3602363.0,1116087.0,2486275.0,7143276.0,9272886.0,837255.0,635498.0,9510571.0,8038193.0
2011-09-30,10790634.0,3630041.0,1132929.0,2497112.0,7160592.0,9313299.0,835127.0,642208.0,9551594.0,8074636.0
2011-10-31,10827551.0,3659614.0,1151734.0,2507879.0,7167937.0,9343954.0,841093.0,642504.0,9595518.0,8112299.0
2011-11-30,10828701.0,3652730.0,1145799.0,2506930.0,7175971.0,9360726.0,842275.0,625700.0,9599473.0,8131877.0
2011-12-31,10827293.0,3640342.0,1151992.0,2488350.0,7186951.0,9387535.0,832588.0,607170.0,9598125.0,8158747.0
2012-01-31,10905563.0,3686456.0,1170127.0,2516329.0,7219107.0,9463754.0,844627.0,597182.0,9658049.0,8216600.0
2012-02-29,10975925.0,3720860.0,1181911.0,2538950.0,7255065.0,9514985.0,843973.0,616967.0,9723962.0,8263367.0
2012-03-31,10987202.0,3735843.0,1184277.0,2551566.0,7251359.0,9530751.0,846303.0,610148.0,9742801.0,8286686.0
2012-04-30,11017359.0,3739448.0,1185609.0,2553839.0,7277911.0,9530642.0,848300.0,638417.0,9779660.0,8293276.0
2012-05-31,11010291.0,3719634.0,1180969.0,2538665.0,7290656.0,9538520.0,848683.0,623088.0,9776466.0,8305031.0
2012-06-30,10997390.0,3692514.0,1178177.0,2514337.0,7304876.0,9543791.0,844946.0,608654.0,9761903.0,8308647.0
2012-07-31,11034902.0,3705993.0,1184750.0,2521243.0,7328908.0,9571922.0,848899.0,614081.0,9795187.0,8332565.0
2012-08-31,11054923.0,3740439.0,1189009.0,2551430.0,7314484.0,9570897.0,847669.0,636356.0,9822764.0,8339117.0
2012-09-30,11130983.0,3787777.0,1208781.0,2578996.0,7343206.0,9625057.0,850125.0,655801.0,9886134.0,8380613.0
2012-10-31,11144735.0,3778706.0,1190744.0,2587962.0,7366029.0,9629843.0,856298.0,658593.0,9888271.0,8373816.0
2012-11-30,11161726.0,3773319.0,1214890.0,2558429.0,7388406.0,9685315.0,852199.0,624212.0,9901793.0,8425857.0
2012-12-31,11186525.0,3787954.0,1233084.0,2554870.0,7398571.0,9723292.0,853441.0,609792.0,9918475.0,8455759.0
2013-01-31,11225360.0,3820328.0,1240806.0,2579522.0,7405032.0,9752703.0,855225.0,617433.0,9963958.0,8491804.0
2013-02-28,11282963.0,3855686.0,1245583.0,2610102.0,7427277.0,9760059.0,861110.0,661793.0,10010601.0,8488190.0
2013-03-31,11261641.0,3806865.0,1228708.0,2578157.0,7454776.0,9756497.0,855759.0,649385.0,9986971.0,8482310.0
2013-04-30,11253931.0,3796238.0,1234300.0,2561938.0,7457693.0,9775395.0,848522.0,630014.0,9974680.0,8496622.0
2013-05-31,11279494.0,3799837.0,1233846.0,2565990.0,7479657.0,9811209.0,852576.0,615708.0,9995427.0,8527618.0
2013-06-30,11320199.0,3814854.0,1243432.0,2571423.0,7505344.0,9844466.0,851781.0,623951.0,10035995.0,8560737.0
2013-07-31,11343123.0,3831958.0,1243493.0,2588465.0,7511165.0,9870243.0,854600.0,618281.0,10062120.0,8589716.0
2013-08-31,11370236.0,3822091.0,1241898.0,2580192.0,7548145.0,9900501.0,856246.0,613489.0,10075574.0,8606319.0
2013-09-30,11423949.0,3849901.0,1238899.0,2611002.0,7574048.0,9929134.0,859420.0,635395.0,10127124.0,8632796.0
2013-10-31,11465233.0,3856440.0,1246830.0,2609611.0,7608793.0,9983819.0,858903.0,622511.0,10156087.0,8675171.0
2013-11-30,11541950.0,3878526.0,1259300.0,2619227.0,7663423.0,10036079.0,863880.0,641990.0,10219501.0,8714140.0
2013-12-31,11566012.0,3881513.0,1243214.0,2638299.0,7684499.0,10040278.0,872546.0,653189.0,10242990.0,8717781.0
2014-01-31,11576322.0,3864818.0,1228091.0,2636727.0,7711504.0,10019889.0,871683.0,684750.0,10259490.0,8703596.0
2014-02-28,11629124.0,3905100.0,1255297.0,2649803.0,7724023.0,10086800.0,873479.0,668845.0,10309752.0,8767980.0
2014-03-31,11715055.0,3942830.0,1293541.0,2649289.0,7772225.0,10182770.0,875127.0,657159.0,10380692.0,8848970.0
2014-04-30,11748351.0,3956829.0,1282653.0,2674176.0,7791522.0,10218173.0,879006.0,651171.0,10403581.0,8873978.0
2014-05-31,11787340.0,3957923.0,1291626.0,2666298.0,7829417.0,10269322.0,880317.0,637701.0,10431457.0,8914023.0
2014-06-30,11840142.0,3976964.0,1300335.0,2676629.0,7863178.0,10331844.0,884895.0,623404.0,10477934.0,8970228.0
2014-07-31,11881054.0,3989481.0,1300065.0,2689416.0,7891573.0,10377051.0,886055.0,617948.0,10514317.0,9010914.0
2014-08-31,11966790.0,4018380.0,1321858.0,2696522.0,7948410.0,10459853.0,889567.0,617370.0,10590760.0,9084429.0
2014-09-30,11975585.0,3993537.0,1306782.0,2686755.0,7982048.0,10472711.0,890135.0,612739.0,10598195.0,9095932.0
2014-10-31,12050418.0,4018007.0,1316895.0,2701112.0,8032410.0,10542826.0,893315.0,614276.0,10661774.0,9154796.0
2014-11-30,12098232.0,4027134.0,1332324.0,2694810.0,8071098.0,10590880.0,894610.0,612741.0,10706570.0,9199835.0
2014-12-31,12095614.0,3994435.0,1327134.0,2667301.0,8101180.0,10640521.0,894644.0,560449.0,10694092.0,9239616.0
2015-01-31,12088312.0,3952321.0,1332073.0,2620249.0,8135991.0,10657132.0,897175.0,534005.0,10683357.0,9252795.0
2015-02-28,12128606.0,3952837.0,1329110.0,2623727.0,8175769.0,10678131.0,895728.0,554747.0,10721710.0,9271853.0
2015-03-31,12209572.0,4020236.0,1364240.0,2655996.0,8189337.0,10770348.0,899372.0,539852.0,10789844.0,9351237.0
2015-04-30,12228298.0,4001549.0,1361514.0,2640035.0,8226748.0,10808473.0,894022.0,525803.0,10793356.0,9374150.0
2015-05-31,12302794.0,4048595.0,1376720.0,2671875.0,8254199.0,10866611.0,894130.0,542054.0,10861988.0,9426425.0
2015-06-30,12321505.0,4038623.0,1361974.0,2676648.0,8282882.0,10875786.0,896114.0,549605.0,10880664.0,9435567.0
2015-07-31,12374942.0,4069709.0,1371299.0,2698410.0,8305233.0,10926801.0,899582.0,548559.0,10923565.0,9476047.0
2015-08-31,12408317.0,4069678.0,1375982.0,2693696.0,8338639.0,10964955.0,899751.0,543610.0,10953640.0,9510903.0
2015-09-30,12440067.0,4062185.0,1382398.0,2679787.0,8377882.0,11010899.0,904013.0,525155.0,10977641.0,9549100.0
2015-10-31,12454069.0,4044099.0,1372364.0,2671735.0,8409970.0,11039479.0,899033.0,515556.0,10982961.0,9569000.0
2015-11-30,12499186.0,4069930.0,1387875.0,2682054.0,8429256.0,11090670.0,902362.0,506154.0,11018600.0,9610714.0
2015-12-31,12531413.0,4068137.0,1390097.0,2678040.0,8463276.0,11141909.0,906204.0,483300.0,11045483.0,9656612.0
2016-01-31,12536624.0,4045467.0,1375868.0,2669599.0,8491157.0,11136713.0,907233.0,492679.0,11047159.0,9647884.0
2016-02-29,12584475.0,4048098.0,1384736.0,2663362.0,8536377.0,11210406.0,907256.0,466812.0,11086455.0,9713025.0
2016-03-31,12593289.0,4047006.0,1387022.0,2659984.0,8546284.0,11231021.0,904828.0,457440.0,11095819.0,9734191.0
2016-04-30,12699844.0,4094996.0,1398633.0,2696364.0,8604848.0,11304466.0,914550.0,480829.0,11191328.0,9796591.0
2016-05-31,12750376.0,4104678.0,1399749.0,2704929.0,8645698.0,11343521.0,917295.0,489560.0,11235221.0,9829010.0
2016-06-30,12814761.0,4125829.0,1404879.0,2720949.0,8688932.0,11392977.0,916737.0,505047.0,11287372.0,9866233.0
2016-07-31,12849353.0,4125831.0,1423801.0,2702030.0,8723522.0,11443387.0,913209.0,492757.0,11306731.0,9901410.0
2016-08-31,12883723.0,4120043.0,1408938.0,2711106.0,8763679.0,11469801.0,915372.0,498549.0,11333025.0,9919749.0
2016-09-30,12965177.0,4157364.0,1427791.0,2729573.0,8807813.0,11541267.0,917600.0,506310.0,11400678.0,9977413.0
2016-10-31,13006157.0,4184236.0,1439878.0,2744358.0,8821921.0,11582521.0,924129.0,499507.0,11440365.0,10017374.0
2016-11-30,13046889.0,4184491.0,1429186.0,2755306.0,8862398.0,11615735.0,922422.0,508732.0,11481722.0,10051212.0
2016-12-31,13117655.0,4218981.0,1451590.0,2767391.0,8898674.0,11660824.0,920261.0,536570.0,11540257.0,10084069.0
2017-01-31,13160004.0,4231883.0,1438234.0,2793649.0,8928121.0,11711897.0,925459.0,522648.0,11570813.0,10123348.0
2017-02-28,13175018.0,4222874.0,1442417.0,2780457.0,8952144.0,11737568.0,923945.0,513504.0,11581054.0,10144246.0
2017-03-31,13239664.0,4237765.0,1448964.0,2788801.0,9001899.0,11786397.0,927897.0,525370.0,11631629.0,10179004.0
2017-04-30,13281740.0,4255219.0,1455100.0,2800119.0,9026522.0,11827441.0,931689.0,522611.0,11667790.0,10214134.0
2017-05-31,13310273.0,4247506.0,1456151.0,2791355.0,9062767.0,11858527.0,932377.0,519369.0,11687176.0,10236076.0
2017-06-30,13329051.0,4238887.0,1458506.0,2780381.0,9090164.0,11892946.0,928446.0,507659.0,11702454.0,10266998.0
2017-07-31,13378306.0,4268666.0,1475646.0,2793020.0,9109640.0,11946124.0,932779.0,499402.0,11749614.0,10318086.0
2017-08-31,13403787.0,4272464.0,1454876.0,2817589.0,9131323.0,11952800.0,939556.0,511431.0,11771180.0,10320852.0
2017-09-30,13522980.0,4350668.0,1496370.0,2854298.0,9172312.0,12038024.0,942345.0,542610.0,11879168.0,10394877.0
2017-10-31,13557375.0,4355710.0,1495198.0,2860511.0,9201666.0,12073607.0,946339.0,537429.0,11904958.0,10421861.0
